Pressure,Temperature,Catalyst,Time,FlowRate,StirringSpeed,pH,Humidity,FeedConcentration,ReactorVolume,CoolingRate,Voltage,Current,Impurity,OperatorExperience,Yield
7.7,101.4,2.56,12.3,25.2,226.0,5.03,62.6,0.82,5.97,9.81,178.5,10.26,3.89,2.6,95.0
7.31,97.8,3.23,13.9,67.4,125.0,9.67,37.9,1.19,9.73,1.88,188.8,19.96,0.6,4.3,95.0
5.34,121.2,3.8,31.2,51.5,308.0,8.4,62.4,1.7,4.53,4.76,224.8,12.99,4.13,3.9,86.65
5.09,93.9,3.37,51.3,32.4,209.0,9.29,24.6,1.47,8.88,2.98,212.3,3.7,4.22,5.9,95.0
6.2,92.2,2.55,25.6,44.5,568.0,4.21,79.2,1.43,5.29,5.91,190.0,17.38,4.53,4.4,92.46
6.89,95.3,3.5,48.3,27.9,295.0,5.93,67.8,1.84,3.0,5.38,120.4,4.35,3.16,6.8,95.0
7.97,90.0,3.6,12.8,57.0,144.0,4.18,61.3,1.4,6.74,2.93,163.3,7.09,3.74,9.0,95.0
4.53,124.8,3.34,29.7,60.2,725.0,5.09,58.6,0.91,5.45,9.18,196.0,8.57,1.63,4.0,75.28
4.2,118.1,1.82,16.4,44.3,135.0,9.31,28.4,1.23,4.05,9.04,219.2,18.41,1.05,2.0,59.1
6.78,100.5,3.02,53.2,40.4,290.0,6.46,28.7,1.57,8.63,7.26,187.5,2.48,0.43,2.4,95.0
7.33,101.7,4.54,58.4,71.0,268.0,8.03,24.6,1.75,1.6,7.48,103.7,9.31,2.46,1.1,95.0
7.39,130.5,4.47,26.3,54.6,116.0,6.9,65.8,1.3,3.91,4.14,196.9,4.39,3.15,1.9,83.97
6.71,115.1,4.0,59.4,60.0,216.0,6.84,62.8,1.72,7.58,4.49,112.1,13.91,4.35,8.0,95.0
7.82,124.9,3.79,47.6,27.7,670.0,7.9,71.9,1.98,2.62,5.39,170.2,8.81,4.01,9.0,95.0
6.04,112.6,1.61,10.1,62.8,126.0,6.61,59.0,0.59,5.46,6.76,106.2,3.85,2.25,6.6,78.44
7.66,101.9,2.84,34.3,46.7,116.0,4.12,43.7,1.6,4.26,4.91,213.9,17.89,4.33,7.2,95.0
7.87,138.5,1.44,51.7,42.0,544.0,8.8,74.0,1.89,3.96,3.45,135.4,7.29,1.8,5.9,45.57
7.39,118.3,4.27,36.7,75.8,162.0,5.64,57.0,1.25,4.73,8.82,115.7,16.39,1.21,9.1,95.0
5.24,96.5,2.16,37.5,23.2,360.0,8.03,22.8,1.07,5.86,3.51,209.4,2.61,0.95,5.2,89.39
4.78,110.3,4.07,32.4,31.7,101.0,7.95,73.9,1.33,3.76,6.62,128.6,13.4,1.0,3.9,95.0
6.19,106.5,4.26,29.8,42.5,354.0,4.87,72.4,1.86,4.63,7.4,173.0,6.52,3.99,1.7,95.0
5.81,100.7,4.57,11.4,39.4,323.0,4.99,65.5,1.78,6.61,6.61,156.1,14.67,4.25,7.2,95.0
7.51,136.7,4.02,41.1,50.6,529.0,6.69,75.7,1.4,3.98,7.77,131.8,14.1,1.24,8.8,73.85
4.4,134.0,3.26,48.3,44.1,449.0,6.05,43.9,1.9,8.82,2.81,133.1,19.42,2.53,5.5,47.86
5.03,100.0,3.39,49.5,67.3,575.0,5.64,70.7,1.59,8.23,4.53,141.1,5.87,4.76,9.6,95.0
7.01,107.6,2.28,41.2,66.1,755.0,5.86,76.0,1.06,2.28,6.02,163.4,6.92,3.18,4.8,95.0
4.38,128.1,1.71,27.1,66.3,657.0,5.53,67.5,0.86,8.63,8.84,130.3,6.24,1.56,4.6,48.97
5.28,100.4,1.52,11.1,42.2,753.0,4.66,63.9,1.45,2.63,9.71,120.9,3.54,2.97,1.6,80.3
5.55,119.6,1.73,54.8,44.4,138.0,4.53,41.4,1.64,2.04,8.74,149.7,18.24,2.17,5.2,82.69
6.49,125.0,4.74,31.5,63.2,793.0,9.28,40.3,1.5,9.79,2.12,226.5,12.67,3.1,3.8,95.0
4.63,122.7,1.66,40.1,27.5,325.0,8.89,73.9,1.42,5.95,1.26,169.5,11.08,3.04,4.7,62.23
7.44,125.3,3.89,19.7,71.1,294.0,6.97,30.8,0.64,8.82,3.54,120.1,19.45,4.39,1.6,95.0
5.79,125.3,1.74,17.1,52.5,382.0,5.92,22.6,1.4,3.22,4.67,110.2,11.33,2.11,5.3,60.43
7.67,138.2,4.9,14.3,70.9,648.0,8.12,58.4,0.52,9.5,2.12,194.2,15.21,2.78,9.1,66.8
5.87,107.3,2.47,49.9,67.6,768.0,4.65,40.2,0.56,9.1,7.12,145.1,19.02,3.28,3.7,95.0
5.1,133.9,2.65,42.3,42.5,488.0,4.61,63.8,0.88,5.84,9.11,197.0,12.23,0.98,7.3,47.77
4.57,91.1,2.62,41.1,26.1,208.0,4.85,79.8,0.69,8.58,4.59,236.4,3.34,0.35,5.7,80.79
4.01,104.4,4.27,56.0,75.2,250.0,8.15,33.0,0.84,4.46,9.9,170.3,17.05,3.53,1.1,95.0
6.13,92.4,1.87,17.9,40.7,384.0,8.93,39.2,1.96,6.42,3.63,138.0,2.93,4.78,2.5,80.04
4.43,122.6,4.32,18.5,42.4,356.0,7.22,55.8,1.9,6.99,4.64,196.8,18.98,0.95,1.5,78.11
5.57,95.0,3.63,19.5,74.5,267.0,5.01,59.9,0.61,8.62,1.5,204.3,9.49,3.62,1.5,95.0
6.36,132.3,1.88,31.2,75.0,695.0,6.02,79.6,0.63,6.87,7.4,224.8,14.09,0.84,1.8,56.01
5.1,122.3,1.26,53.7,35.8,296.0,8.94,49.7,1.37,9.81,1.12,202.4,17.11,2.72,2.1,65.89
4.7,91.4,4.1,54.1,25.3,515.0,7.08,33.1,1.92,1.11,4.87,107.2,4.14,2.33,2.4,95.0
7.1,125.7,1.88,39.5,20.1,436.0,6.71,73.0,1.64,8.51,3.04,199.8,7.3,1.34,5.5,79.33
7.79,133.1,4.56,42.9,46.3,746.0,7.95,62.6,1.53,3.69,6.67,133.0,13.72,4.89,7.3,90.53
4.4,123.1,1.52,54.9,54.1,540.0,6.13,57.2,1.1,2.01,2.93,124.2,16.39,4.28,3.2,67.19
4.62,91.5,3.47,41.2,36.2,332.0,4.03,71.9,1.56,2.93,6.03,122.3,9.22,4.62,4.7,85.7
7.84,132.9,3.77,21.5,35.6,547.0,9.64,24.6,1.4,8.17,1.75,101.1,16.98,1.57,8.8,77.59
4.15,126.6,3.63,45.2,41.4,323.0,8.26,47.3,1.69,4.59,1.7,120.7,19.93,4.18,5.8,67.52
7.91,108.9,2.26,48.5,35.8,164.0,9.75,73.3,1.88,6.97,8.97,208.3,15.12,0.6,9.5,95.0
4.02,106.4,4.5,41.8,71.5,440.0,9.1,25.0,1.61,6.92,8.06,224.7,9.36,0.41,1.0,95.0
7.49,114.0,4.08,23.7,58.6,702.0,6.24,54.4,0.86,4.13,9.71,144.4,9.81,1.84,2.3,95.0
5.23,133.4,3.04,30.0,69.7,736.0,6.27,38.6,1.22,5.78,3.05,159.4,14.78,4.76,6.8,51.33
7.75,102.6,3.41,33.5,71.6,481.0,4.87,54.0,1.58,5.57,3.63,106.4,19.03,2.04,4.5,95.0
5.27,95.0,3.27,17.3,46.1,590.0,8.84,25.8,1.72,4.9,9.98,182.1,8.42,0.74,2.4,93.08
6.62,133.2,4.79,32.6,48.7,527.0,7.72,52.5,0.83,3.23,7.12,102.0,6.6,2.62,4.3,78.44
4.32,91.3,4.59,18.1,78.7,668.0,5.53,50.7,1.34,5.15,3.72,165.7,2.34,4.55,3.0,89.75
4.97,135.5,1.94,35.0,69.0,172.0,9.76,23.9,1.91,1.67,3.32,127.5,6.47,4.07,1.8,40.0
7.09,105.3,2.05,12.5,67.9,381.0,8.61,34.0,1.51,7.39,8.57,173.2,5.32,1.73,1.6,95.0
6.11,115.4,4.93,57.4,55.0,277.0,9.3,28.1,1.31,5.43,4.6,237.2,11.35,0.23,1.2,95.0
7.71,96.6,1.95,22.3,47.7,105.0,5.04,48.5,1.55,8.18,1.37,129.9,14.19,3.81,8.6,95.0
5.72,135.1,4.81,33.4,73.7,681.0,7.56,37.0,1.34,2.98,4.26,109.2,12.77,4.17,7.9,67.06
7.48,127.5,3.6,11.6,68.3,194.0,9.95,51.1,0.94,4.6,2.6,145.5,2.29,4.64,9.3,83.15
5.8,136.2,1.2,19.6,51.0,326.0,6.1,53.8,1.11,9.27,1.84,107.2,14.23,1.57,6.1,40.0
7.92,124.2,2.34,44.7,36.2,707.0,6.42,20.5,1.75,5.71,8.98,122.8,15.79,0.9,9.9,95.0
7.84,99.2,2.9,15.6,28.8,605.0,7.22,72.2,1.38,9.21,7.25,106.2,10.23,4.73,3.3,95.0
5.32,105.4,4.33,41.4,53.2,497.0,4.27,28.8,1.14,4.58,7.04,194.8,14.61,3.29,2.7,95.0
7.54,114.3,2.31,10.1,37.8,317.0,5.36,70.5,0.67,9.36,6.41,154.4,15.15,3.42,1.5,89.79
7.39,120.4,2.24,33.3,35.9,461.0,5.94,52.6,0.67,5.44,7.47,172.3,6.84,1.3,2.8,90.08
4.84,136.3,4.68,46.1,26.3,139.0,4.06,33.7,0.73,2.77,9.53,192.9,1.27,1.49,2.5,49.08
6.5,109.2,1.32,56.3,22.1,609.0,5.89,66.8,1.89,5.59,1.61,121.7,6.17,1.3,4.0,95.0
4.29,125.2,3.21,34.6,67.0,266.0,7.27,58.7,1.94,7.01,1.32,205.8,2.19,1.97,4.0,67.3
7.35,138.1,3.02,52.0,26.5,435.0,4.12,59.2,1.6,7.34,6.05,158.1,5.91,1.25,5.2,55.75
4.7,97.6,1.23,50.1,73.3,166.0,7.19,38.6,0.57,5.63,4.66,189.2,6.88,0.39,4.8,83.2
4.28,133.1,1.35,24.8,32.8,598.0,8.8,44.2,1.4,5.54,1.74,228.7,6.29,0.97,8.8,40.0
5.6,111.0,2.53,53.7,65.6,727.0,4.88,52.2,1.44,3.13,9.6,111.3,19.39,2.36,7.4,95.0
6.31,126.6,1.54,42.0,69.4,419.0,9.77,42.2,1.98,1.69,7.89,219.8,2.74,0.63,6.6,75.47
7.42,104.7,2.91,15.2,67.6,158.0,6.49,41.8,0.86,1.52,5.38,181.2,12.0,0.27,9.1,95.0
7.9,106.7,3.44,57.0,72.4,762.0,6.63,70.6,1.58,4.44,9.6,157.1,12.17,3.82,6.6,95.0
5.76,91.4,3.77,18.8,40.4,413.0,7.09,77.8,1.99,3.51,7.93,199.5,6.73,1.53,5.5,95.0
4.24,138.6,3.19,33.5,79.2,156.0,6.36,48.9,1.91,9.06,1.69,117.2,16.21,0.26,7.1,40.0
7.0,130.7,2.52,33.3,36.8,232.0,7.91,71.9,1.03,1.35,6.98,191.5,4.33,1.61,8.0,66.18
6.26,94.7,1.52,41.3,76.1,184.0,5.07,68.0,0.71,8.37,5.25,138.7,4.59,4.75,8.1,87.96
5.79,140.0,1.99,43.2,46.2,238.0,9.52,49.3,0.62,5.6,6.33,124.2,10.92,1.54,9.8,40.0
5.24,120.3,2.68,21.6,23.4,209.0,9.21,59.7,0.59,8.14,3.17,115.9,12.75,1.47,3.9,72.1
6.01,132.7,4.7,27.6,67.1,746.0,7.87,23.9,0.63,2.37,5.2,232.2,3.49,1.59,7.3,76.74
5.35,93.3,1.81,17.2,67.2,246.0,8.74,58.6,1.97,9.1,3.96,179.9,9.81,1.92,3.6,77.05
7.03,109.5,2.65,16.3,31.8,409.0,8.25,34.6,1.98,4.14,4.99,200.5,8.15,2.44,5.7,95.0
6.18,123.5,3.93,51.3,69.4,611.0,6.85,76.3,0.67,9.8,1.94,210.2,16.39,0.49,5.3,95.0
7.51,95.3,3.82,47.5,29.5,574.0,4.93,60.1,0.62,7.88,2.16,133.0,5.56,4.98,7.2,95.0
6.17,114.4,4.86,32.1,29.1,770.0,5.95,57.2,1.5,8.63,5.13,117.3,5.0,2.37,3.8,95.0
4.95,112.1,1.76,14.8,68.5,776.0,9.31,74.3,1.73,1.3,3.18,218.4,19.56,1.57,1.8,82.08
7.4,100.8,1.07,32.5,37.4,499.0,8.0,64.8,1.64,1.07,3.45,143.2,12.28,4.2,4.0,95.0
6.23,105.0,2.29,24.7,24.6,627.0,9.19,45.1,0.51,2.68,6.82,116.5,10.45,3.73,7.2,95.0
4.83,138.4,1.6,48.9,77.4,370.0,9.27,67.3,1.15,7.3,1.12,176.6,5.01,1.35,2.7,40.0
6.49,104.4,3.19,14.8,53.4,400.0,7.16,75.9,1.58,6.5,5.13,175.2,16.84,3.71,4.6,95.0
5.43,100.7,4.6,32.6,46.9,173.0,6.62,76.6,1.72,8.13,6.16,202.9,2.78,2.18,8.1,95.0
7.38,116.8,3.75,39.6,50.2,571.0,6.58,35.0,1.54,8.2,4.12,142.8,3.17,2.03,9.2,95.0
5.81,123.5,1.54,59.3,60.2,289.0,6.66,52.9,0.99,8.44,5.78,237.8,6.84,0.47,6.5,77.49
6.91,126.3,1.46,14.5,71.7,156.0,9.68,67.7,0.91,9.95,8.46,140.1,10.25,4.87,9.5,61.22
4.38,127.7,4.65,15.7,60.4,169.0,4.9,78.8,1.74,6.8,4.98,201.7,19.03,3.09,2.6,65.16
5.58,91.8,2.95,59.4,64.4,606.0,4.91,25.3,1.32,5.55,5.37,205.6,19.19,3.4,9.8,95.0
7.93,109.7,4.69,30.3,30.8,260.0,6.32,66.3,0.88,4.39,8.73,204.5,3.59,2.59,7.6,95.0
7.23,128.7,3.94,47.2,43.0,639.0,8.81,47.1,1.8,9.7,5.12,149.7,9.01,4.1,2.3,95.0
4.64,135.2,4.97,49.2,55.1,734.0,9.11,70.5,1.73,6.85,9.49,195.8,7.15,4.66,8.5,64.75
5.11,120.1,4.48,25.7,57.2,339.0,8.95,65.1,1.24,7.39,9.11,111.5,3.64,2.46,4.2,93.15
5.32,92.6,2.66,20.7,36.2,656.0,7.49,47.1,1.72,7.6,1.33,220.8,12.59,0.61,5.4,87.11
6.6,109.8,4.03,23.8,78.5,400.0,9.15,75.6,0.66,3.55,2.64,219.9,13.34,4.51,8.9,95.0
7.03,93.7,2.88,48.2,27.1,641.0,5.16,42.0,1.86,7.49,5.46,100.6,7.62,0.5,3.8,95.0
7.0,127.4,1.93,52.0,26.7,315.0,7.59,43.7,1.97,3.08,2.2,189.6,9.4,3.1,5.7,76.85
6.04,93.2,1.96,45.0,33.7,752.0,5.97,65.4,0.52,5.69,8.87,130.6,15.96,4.41,9.1,95.0
7.24,99.3,2.59,32.1,65.2,791.0,5.64,35.9,1.8,2.23,5.0,211.5,2.08,0.72,7.6,95.0
5.75,110.8,1.45,23.1,22.2,370.0,4.6,66.5,1.63,5.74,2.45,147.5,18.66,1.52,7.4,84.15
4.5,113.1,1.71,31.3,79.3,239.0,6.19,67.9,1.78,9.07,7.11,166.2,17.76,2.17,1.3,77.73
6.26,110.3,3.0,55.7,79.3,580.0,4.21,63.4,0.95,4.33,7.3,192.2,5.25,0.45,2.0,95.0
7.81,113.2,4.82,53.2,29.6,509.0,6.11,42.5,1.93,5.03,5.6,119.5,9.24,1.14,7.7,95.0
7.17,125.7,3.31,26.2,44.1,794.0,6.85,48.2,1.75,6.54,2.31,142.1,4.03,2.56,9.2,91.0
6.31,108.5,2.63,26.4,32.2,668.0,6.15,53.3,1.12,9.99,8.32,230.9,5.47,2.3,9.1,95.0
6.59,117.4,1.97,49.0,44.5,685.0,8.63,27.7,1.68,9.3,9.02,158.8,14.74,1.17,2.7,95.0
7.72,105.2,1.78,31.3,52.0,609.0,5.68,42.2,1.14,4.69,9.3,199.3,15.45,4.7,5.9,95.0
5.71,107.7,3.63,38.6,69.4,346.0,4.45,29.8,0.99,9.85,2.93,166.1,14.9,3.58,4.0,95.0
5.33,120.7,4.39,31.1,22.1,755.0,5.19,36.6,0.72,7.72,6.39,185.0,2.35,2.79,5.5,95.0
7.91,114.5,2.6,22.1,79.2,426.0,8.92,74.1,1.89,1.96,7.31,215.6,3.38,3.27,4.5,95.0
7.45,126.2,3.2,19.4,76.4,380.0,7.82,23.4,0.85,9.86,1.7,142.9,13.39,0.88,9.0,89.64
5.29,118.0,3.83,17.0,54.2,236.0,7.46,53.2,1.27,7.32,6.04,169.2,11.23,1.71,6.2,89.25
5.86,130.2,1.23,10.6,48.9,313.0,7.23,46.1,1.29,6.76,1.43,163.0,8.69,1.3,1.6,40.0
5.66,112.2,2.4,24.0,53.0,102.0,8.49,60.1,0.55,9.7,8.23,209.4,13.76,4.18,8.9,85.24
4.6,114.6,3.92,18.6,21.1,562.0,5.18,77.8,1.69,5.58,8.95,159.2,18.06,3.36,4.0,88.6
7.83,123.5,3.74,22.9,64.3,524.0,5.26,47.5,1.54,2.7,6.69,223.3,5.49,0.79,5.4,95.0
5.62,101.1,1.21,13.8,49.8,382.0,4.78,50.3,0.93,3.56,9.35,166.0,15.45,1.24,1.2,77.25
7.5,109.3,1.95,27.1,37.2,777.0,6.04,27.2,1.9,6.25,3.45,144.6,5.35,3.38,2.9,95.0
4.76,121.2,3.72,36.0,47.7,585.0,5.64,74.7,1.99,3.01,7.37,136.5,7.84,2.09,1.9,84.47
6.19,91.4,2.09,57.2,37.6,270.0,9.49,43.3,1.51,3.5,2.59,185.5,14.34,4.34,8.7,95.0
4.1,111.8,4.26,27.4,62.0,365.0,4.07,22.5,1.62,9.26,1.59,120.3,18.57,2.87,7.9,94.99
7.06,119.9,1.12,11.6,56.9,461.0,6.84,51.8,0.59,4.66,4.82,113.4,17.85,0.83,4.1,75.23
6.32,138.4,1.76,28.1,43.3,482.0,8.38,70.7,1.15,8.1,9.55,194.3,4.5,2.63,4.1,40.0
6.5,133.9,2.13,50.9,38.9,293.0,9.44,55.5,0.54,5.12,8.44,229.1,7.37,4.36,3.4,51.22
4.21,104.0,4.7,27.0,72.7,275.0,9.8,55.9,1.58,6.5,7.31,157.1,5.77,1.42,1.0,95.0
4.84,115.4,4.19,24.6,60.9,310.0,4.42,21.3,1.75,9.77,7.0,130.7,3.89,1.92,4.0,95.0
4.3,92.8,4.54,55.9,62.9,774.0,5.17,78.2,0.68,1.15,3.33,173.1,2.37,4.07,6.6,95.0
5.16,102.0,2.76,24.9,57.1,352.0,9.99,44.4,0.64,1.65,1.28,118.4,14.91,0.37,6.1,94.59
6.51,128.7,4.29,58.5,24.5,362.0,5.88,28.5,1.74,3.49,5.11,186.2,6.06,2.21,9.1,95.0
6.26,96.2,4.41,51.6,23.6,604.0,4.33,28.4,1.26,5.54,3.77,157.4,10.62,0.58,2.8,95.0
6.45,102.9,2.6,44.2,45.8,214.0,9.6,60.1,1.77,9.66,4.24,210.7,4.15,2.41,3.3,95.0
6.2,137.2,4.98,39.9,75.8,550.0,6.42,45.9,1.09,4.42,1.65,113.6,17.81,3.62,1.3,64.98
5.09,131.2,4.4,21.2,51.5,566.0,5.75,23.2,0.76,4.82,3.36,136.9,1.28,1.9,8.7,64.43
4.98,129.1,4.9,46.5,72.6,145.0,4.9,25.2,1.06,6.85,6.21,211.0,7.5,4.97,5.0,78.02
4.55,133.2,4.47,27.4,25.8,233.0,6.55,45.6,0.92,9.83,9.15,221.6,17.25,3.31,5.1,48.64
7.4,127.5,4.1,34.3,63.5,427.0,6.21,67.7,1.26,3.39,8.37,216.2,8.07,4.19,5.5,95.0
6.47,96.0,4.78,15.2,34.7,685.0,9.54,28.5,1.84,6.68,3.68,136.6,16.5,2.78,9.9,95.0
4.75,115.8,2.68,24.8,51.5,613.0,5.27,26.8,1.04,7.95,7.95,127.9,2.69,2.64,2.2,84.85
4.71,112.2,4.13,36.5,37.6,711.0,4.52,48.3,1.6,2.81,7.19,146.2,4.94,0.0,8.4,95.0
7.49,105.6,1.85,33.4,62.7,696.0,5.66,51.5,1.46,2.86,2.29,224.5,11.27,0.68,1.8,95.0
6.97,131.7,3.93,27.2,44.1,458.0,7.28,50.8,0.83,6.51,6.29,202.7,16.49,3.07,9.9,77.64
6.64,113.2,4.14,33.6,47.7,536.0,5.97,50.2,0.98,8.01,8.13,163.3,3.79,4.31,5.7,95.0
5.63,93.0,3.87,47.2,34.7,745.0,5.87,73.4,0.81,4.31,2.23,156.0,15.97,3.29,3.3,95.0
5.05,103.7,4.4,33.0,36.9,619.0,6.39,43.5,1.64,8.71,1.57,199.0,18.7,3.45,3.1,95.0
7.92,101.4,2.65,35.3,30.8,351.0,9.23,22.0,0.69,5.04,1.59,211.2,1.27,2.57,8.4,95.0
7.19,134.4,3.18,45.1,53.2,345.0,7.98,20.6,1.37,5.34,5.69,159.1,5.49,4.94,5.3,65.73
5.21,122.4,1.04,52.1,28.7,357.0,7.16,44.2,0.76,4.18,1.3,183.9,3.31,4.05,2.0,64.15
7.39,118.0,1.58,36.3,36.1,447.0,6.42,73.6,0.8,3.08,5.29,194.0,3.34,3.8,4.9,90.14
7.04,115.3,3.58,57.4,51.8,354.0,4.42,62.7,0.51,3.21,5.76,149.3,15.57,3.1,6.3,95.0
5.19,122.5,3.25,27.7,36.5,231.0,9.31,54.2,1.16,7.32,2.83,224.9,4.39,1.51,5.7,78.64
5.71,127.7,1.79,22.6,55.3,516.0,4.77,62.1,1.71,4.81,9.73,151.8,8.75,2.93,9.6,55.21
4.74,117.7,1.97,44.7,20.8,708.0,5.12,30.0,0.63,3.52,7.71,125.7,14.94,2.52,6.0,80.78
4.44,136.9,2.38,18.8,78.4,445.0,6.7,38.0,1.77,5.56,4.56,135.3,1.5,0.76,4.7,40.0
6.89,138.8,3.87,55.0,63.8,253.0,4.84,67.4,1.77,1.3,8.8,227.8,19.56,2.32,8.4,58.77
5.07,139.8,3.44,29.3,50.2,669.0,7.84,20.6,0.85,5.61,5.0,170.6,4.93,4.31,8.2,40.0
7.28,123.5,1.28,44.9,75.3,629.0,6.97,38.3,1.81,6.35,7.48,145.8,14.71,1.99,5.2,85.82
7.98,136.6,4.04,38.5,72.2,590.0,6.99,77.1,1.74,9.44,6.38,119.6,18.95,1.48,3.0,77.24
4.31,110.2,2.05,12.7,42.0,572.0,9.8,56.7,1.48,7.21,5.16,112.3,13.25,2.13,2.3,71.84
5.89,133.0,3.69,45.5,27.0,648.0,8.04,63.9,1.75,5.11,3.36,180.8,13.31,2.64,1.4,68.11
7.21,135.5,1.49,49.5,35.1,681.0,8.39,43.7,0.61,5.99,1.17,174.7,5.59,2.11,2.8,45.93
7.16,135.2,4.99,59.1,32.5,729.0,7.66,26.2,0.98,9.84,1.29,189.1,13.46,0.56,3.8,88.79
7.04,131.5,1.32,30.8,65.0,527.0,5.56,60.9,0.93,2.41,6.79,117.8,5.08,0.37,4.1,57.02
5.4,110.3,3.97,35.1,52.9,376.0,4.38,45.5,1.67,6.95,8.83,200.2,4.08,3.2,7.6,95.0
5.82,97.9,3.17,53.7,71.0,163.0,7.37,28.6,1.63,7.61,8.49,118.8,14.36,0.6,7.1,95.0
6.38,106.7,1.34,23.5,49.4,606.0,6.68,73.8,1.84,4.52,5.93,150.8,13.93,4.37,4.5,89.8
7.9,128.4,1.11,19.5,66.2,199.0,4.74,35.1,0.93,3.42,1.35,150.7,4.94,2.55,2.0,61.38
5.31,101.6,2.45,16.6,39.4,708.0,9.16,40.9,1.21,3.67,1.58,228.6,11.17,3.82,3.2,88.0
7.69,113.9,4.21,58.9,56.1,384.0,6.98,32.5,0.53,4.33,2.63,146.0,7.56,2.87,7.2,95.0
5.08,118.3,1.16,23.5,58.4,713.0,6.72,43.5,1.99,3.0,2.95,153.5,12.98,1.46,6.3,73.33
7.96,120.2,3.82,47.9,65.6,463.0,6.5,56.7,1.12,4.51,4.43,160.1,17.45,0.5,7.0,95.0
6.68,136.8,3.62,32.5,68.0,417.0,8.43,32.4,1.34,7.82,2.81,159.4,6.98,1.5,4.3,57.45
5.85,123.1,2.06,22.0,36.6,354.0,4.31,41.5,1.3,6.37,3.72,214.3,11.38,1.14,1.8,71.68
6.45,129.3,1.31,55.7,43.1,143.0,5.29,20.8,1.08,7.74,1.57,163.7,17.04,1.02,3.9,60.47
5.09,119.1,4.66,33.2,32.4,108.0,9.41,29.6,0.85,9.57,4.69,114.5,19.79,4.7,1.8,90.94
5.1,131.7,2.2,38.3,64.9,456.0,4.24,74.4,1.62,3.22,5.76,148.3,5.97,3.75,2.8,49.77
4.45,103.2,1.45,21.1,36.2,731.0,7.66,58.1,1.06,3.98,7.51,153.9,3.61,2.18,2.9,75.57
4.46,100.5,3.73,26.2,43.5,510.0,5.45,50.2,1.51,3.89,1.61,161.3,8.45,4.03,8.7,95.0
5.39,136.3,1.87,47.4,68.2,704.0,7.24,50.9,1.6,7.08,9.3,217.1,5.39,0.97,5.7,41.46
7.05,124.7,2.9,27.2,40.4,800.0,7.19,58.5,1.59,4.66,5.0,223.0,4.59,0.07,7.6,90.96
6.43,123.6,1.2,35.3,37.5,225.0,7.94,32.6,0.62,3.52,4.73,226.5,11.46,0.98,2.4,67.46
4.41,113.4,4.97,15.7,59.1,562.0,5.03,22.0,1.96,6.67,9.63,108.1,3.82,2.22,4.6,95.0
7.41,108.8,2.79,52.5,78.5,392.0,7.84,44.6,1.64,9.19,5.72,181.7,6.74,3.01,8.1,95.0
6.41,117.8,5.0,46.9,23.8,246.0,8.69,74.5,1.4,3.74,3.35,109.4,6.04,2.96,4.6,95.0
7.84,96.0,2.54,48.0,70.1,269.0,5.05,50.6,0.93,7.36,1.24,218.7,12.26,1.28,6.4,95.0
6.68,112.7,2.39,18.9,27.3,271.0,8.74,73.0,0.73,4.72,8.88,161.5,6.47,4.83,1.8,88.47
4.7,112.8,4.66,34.8,40.7,611.0,4.73,27.6,1.69,9.01,7.87,220.6,18.7,3.32,8.4,95.0
5.9,116.9,2.32,11.4,45.0,349.0,5.58,36.4,1.09,6.2,6.82,151.3,19.48,0.64,7.8,82.97
6.59,121.7,2.73,25.8,63.1,279.0,6.17,58.4,1.87,4.55,5.0,207.9,16.9,3.61,4.5,87.43
4.11,137.9,1.31,27.4,75.6,720.0,5.87,21.4,1.91,8.18,8.11,103.9,3.62,4.67,9.8,40.0
4.06,122.6,4.82,55.7,26.1,124.0,8.4,29.0,0.58,5.67,3.44,132.6,2.27,1.07,4.9,88.71
4.52,134.2,1.34,59.6,64.7,615.0,5.61,26.6,1.37,7.03,2.98,106.6,12.85,0.52,6.5,41.97
5.01,117.8,4.08,40.9,39.3,772.0,8.5,51.0,1.08,7.28,9.37,204.9,13.39,4.69,5.6,95.0
5.72,121.3,3.15,35.8,74.1,538.0,4.34,72.9,1.11,9.42,1.63,135.3,8.83,3.23,3.5,89.51
5.95,93.5,1.25,32.0,36.7,484.0,5.91,20.2,1.42,1.62,9.17,141.0,3.37,4.29,5.0,79.17
4.55,96.7,1.01,10.9,61.6,143.0,9.48,23.4,1.67,5.24,3.06,213.9,6.17,4.61,5.5,63.42
6.69,119.0,4.74,50.0,29.9,452.0,6.31,59.8,1.32,6.09,9.49,195.6,10.28,3.89,4.4,95.0
6.38,109.8,3.97,43.6,77.5,353.0,6.82,42.1,1.64,9.22,4.45,234.4,11.52,2.1,3.7,95.0
5.18,129.9,3.75,42.5,20.3,645.0,8.52,73.6,1.95,1.97,4.46,208.4,2.73,2.98,7.7,71.08
4.05,117.2,2.75,50.5,34.0,668.0,4.32,52.3,1.12,3.14,1.42,190.4,8.88,3.51,2.4,80.64
4.31,134.1,1.95,56.4,60.6,217.0,8.2,23.6,1.17,9.42,8.43,108.7,2.81,3.89,7.4,40.0
5.57,138.6,3.72,29.5,71.2,466.0,4.39,20.4,1.51,5.34,8.8,216.2,1.7,1.5,9.1,42.63
4.62,97.4,3.43,31.3,79.6,702.0,7.32,46.3,0.56,6.96,7.41,158.8,7.71,1.46,8.9,95.0
5.51,109.7,3.91,58.8,30.4,537.0,7.67,43.8,0.68,5.99,7.63,209.3,16.15,2.31,4.6,95.0
